"stop_id","stop_name","stop_lat","stop_lon"
"BS_1100_101000061","을지로3가","37.566360000","126.990380000"
"BS_1100_101000062","을지로3가","37.566120000","126.991330000"
"BS_1100_101000063","을지로4가","37.566650000","126.996220000"
"BS_1100_101000064","을지로4가.베스트웨스턴국도","37.566400000","126.996850000"
"BS_1100_101000065","중구청앞.덕수중학교","37.564770000","126.998140000"
"BS_1100_101000066","을지로5가","37.566820000","126.999260000"
"BS_1100_101000067","을지로5가.중부시장","37.566620000","127.001120000"
"BS_1100_101000068","방산시장.훈련원종합체육관","37.567960000","127.002400000"
"BS_1100_101000069","을지로5가.훈련원종합체육관","37.565820000","127.002590000"
"BS_1100_101000070","을지로6가.국립중앙의료원","37.566070000","127.006380000"
"BS_1100_101000071","광희동","37.565050000","127.007210000"
"BS_1100_101000072","광희동","37.565000000","127.007960000"
"BS_1100_101000073","을지로6가.국립중앙의료원","37.566460000","127.005840000"
"BS_1100_101000074","동대문역사문화공원","37.567350000","127.008360000"
"BS_1100_101000075","동대문역사문화공원","37.567600000","127.009020000"
"BS_1100_101000077","충무아트센터.스포츠센터.중부소방서","37.565190000","127.014050000"
"BS_1100_101000078","충무아트센터.스포츠센터.중부소방서","37.565020000","127.014740000"
"BS_1100_101000079","성동공업고등학교(무궁화회관)","37.568350000","127.015760000"
"BS_1100_101000080","성동공업고등학교앞","37.568700000","127.016130000"
"BS_1100_101000081","신당역.중앙시장앞","37.565730000","127.018740000"
"BS_1100_101000082","신당역.중앙시장앞","37.565490000","127.019480000"
"BS_1100_101000083","성동고등학교","37.565560000","127.022060000"
"BS_1100_101000084","성동고등학교","37.565180000","127.022550000"
"BS_1100_101000085","신당동떡볶이타운.중구여성플라자","37.562630000","127.015000000"
"BS_1100_101000086","신당동떡볶이타운.중구여성플라자","37.562310000","127.015190000"
"BS_1100_101000087","신당동.청구역","37.558950000","127.013220000"
"BS_1100_101000088","신당동.청구역","37.559260000","127.013030000"
"BS_1100_101000089","약수역2번출구.가온도서관","37.555980000","127.011150000"
"BS_1100_101000090","약수역3번출구.약수하이츠","37.555750000","127.011380000"
"BS_1100_101000091","약수역4번출구.금호터널입구","37.553400000","127.012010000"
"BS_1100_101000092","약수역5번출구.금호터널입구","37.552920000","127.011870000"
"BS_1100_101000093","약수역8번출구.신당사회복지관","37.553860000","127.009960000"
"BS_1100_101000094","약수역7번출구.약수동주민센터","37.552850000","127.009300000"
"BS_1100_101000095","송도병원앞","37.550270000","127.007720000"
"BS_1100_101000096","송도병원앞","37.550230000","127.007400000"
"BS_1100_101000097","장충체육관앞","37.558480000","127.007780000"
"BS_1100_101000098","장충체육관앞","37.558000000","127.007830000"
"BS_1100_101000099","장충동.동국대입구","37.560500000","127.005760000"
"BS_1100_101000100","장충동.동국대입구","37.560670000","127.005630000"
"BS_1100_101000101","퇴계로6가","37.563400000","127.003900000"
"BS_1100_101000102","퇴계로6가","37.563570000","127.003340000"
"BS_1100_101000103","퇴계로5가","37.562380000","126.999970000"
"BS_1100_101000104","퇴계로5가","37.562780000","126.999730000"
"BS_1100_101000105","국립극장.반얀트리호텔","37.551480000","127.001090000"
"BS_1100_101000106","국립극장.반얀트리호텔","37.551690000","127.000950000"
"BS_1100_101000107","청구역","37.559960000","127.014660000"
"BS_1100_101000108","청구역","37.559930000","127.014220000"
"BS_1100_101000109","동화동","37.559940000","127.018340000"
"BS_1100_101000110","동화동","37.559810000","127.018270000"
"BS_1100_101000111","백범광장","37.555740000","126.980090000"
"BS_1100_101000113","남대문경찰서","37.554010000","126.973740000"
"BS_1100_101000114","남대문시장앞.이회영활동터","37.560940000","126.978580000"
"BS_1100_101000117","동대입구역.장충동","37.558130000","127.005390000"
"BS_1100_101000119","청계1가.광교","37.568460000","126.983620000"
"BS_1100_101000120","청계2가.삼일교","37.567840000","126.988530000"
"BS_1100_101000121","청계4가.배오개다리","37.568480000","126.997180000"
"BS_1100_101000122","청계5가.방산시장","37.569140000","127.000670000"
"BS_1100_101000123","청계6가.평화시장","37.569370000","127.004480000"
"BS_1100_101000124","청계7가.동평화.청평화시장","37.569510000","127.013850000"
"BS_1100_101000125","청계8가.영도교","37.570650000","127.018830000"
"BS_1100_101000128","신한은행본점","37.561200000","126.975590000"
"BS_1100_101000130","동대문역사문화공원","37.565410000","127.009110000"
"BS_1100_101000131","버티고개","37.547800000","127.006020000"
"BS_1100_101000132","버티고개","37.547500000","127.005820000"
"BS_1100_101000135","청계3가.세운교","37.568210000","126.993810000"
"BS_1100_101000136","청계6가.오간수교","37.569490000","127.009040000"
"BS_1100_101000137","충무로역.매일경제","37.561690000","126.993390000"
"BS_1100_101000141","을지로입구역.광교","37.567560000","126.982470000"
"BS_1100_101000147","신당파인힐하나유보라","37.564940000","127.024740000"
"BS_1100_101000148","명동입구","37.564730000","126.982570000"
"BS_1100_101000149","남산북측순환로입구","37.550700000","126.998820000"
"BS_1100_101000150","신당동삼성아파트.금호여중","37.558550000","127.018730000"
"BS_1100_101000151","신당동대우푸르지오.금호여중","37.557920000","127.019190000"
"BS_1100_101000152","황학동주민센터","37.566860000","127.023400000"
"BS_1100_101000153","신당초등학교앞","37.564480000","127.023830000"
"BS_1100_101000154","금호베스트빌.래미안하이베르","37.561530000","127.023990000"
"BS_1100_101000155","금호베스트빌.래미안하이베르","37.562250000","127.024350000"
"BS_1100_101000156","신당초등학교","37.564500000","127.024240000"
"BS_1100_101000157","서대문경찰서.농협은행.유관순활동터","37.565280000","126.967510000"
"BS_1100_101000163","방산종합시장","37.567810000","127.001930000"
"BS_1100_101000164","황학동롯데캐슬","37.571510000","127.022160000"
"BS_1100_101000165","광희문.광희동사거리","37.564550000","127.008610000"
"BS_1100_101000166","광희문.광희동사거리","37.564330000","127.009440000"
"BS_1100_101000168","황학동롯데캐슬","37.570940000","127.023240000"
"BS_1100_101000173","남대문시장","37.561320000","126.978830000"
"BS_1100_101000230","서울역","37.557820000","126.972860000"
"BS_1100_101000234","명동역.세종호텔","37.561100000","126.986580000"
"BS_1100_101000244","충무로역.호텔피제이","37.561720000","126.995560000"
"BS_1100_101000245","남대문시장","37.560970000","126.978730000"
"BS_1100_101000246","이비스엠버서더호텔","37.564610000","126.982610000"
"BS_1100_101000252","신성시장앞","37.558320000","127.087680000"
"BS_1100_101000254","한국은행.신세계앞","37.561410000","126.979290000"
"BS_1100_101000255","토요코인호텔.이비스버젯호텔","37.564590000","127.008950000"
"BS_1100_101000256","을지로코업레지던스","37.566230000","127.005400000"
"BS_1100_101000257","아카시아호텔.웨스턴코업레지던스","37.566550000","127.003480000"
"BS_1100_101000258","서울기동대.광희초등학교","37.567870000","127.014570000"
"BS_1100_101000261","동대문디자인플라자","37.567700000","127.012000000"
"BS_1100_101000262","서대문역사거리.농협중앙회","37.566920000","126.967890000"
"BS_1100_101000263","서울스퀘어앞","37.555340000","126.973230000"
"BS_1100_101000265","힐튼호텔","37.556630000","126.976710000"
"BS_1100_101000266","힐튼호텔","37.556200000","126.976630000"
"BS_1100_101000268","숭례문라마다&스위트호텔","37.560610000","126.972070000"
"BS_1100_101000269","서울역","37.558020000","126.972050000"
"BS_1100_101000270","남산밀레니엄힐튼호텔","37.555470000","126.975980000"
"BS_1100_101000271","약수역","37.553790000","127.009900000"
"BS_1100_101000273","동국대입구앰배서더호텔","37.559770000","127.002610000"
"BS_1100_101000275","광화문코리아나호텔","37.568420000","126.976780000"
"BS_1100_101000276","서소문KAL빌딩","37.563450000","126.974630000"
"BS_1100_101000277","을지로입구역롯데호텔","37.565800000","126.980310000"
"BS_1100_101000279","시청역더플라자호텔","37.564160000","126.977910000"
"BS_1100_101000289","동대문역사문화공원","37.565390000","127.009250000"
"BS_1100_101000290","시청앞.덕수궁","37.566210000","126.976840000"
"BS_1100_101000293","장충문화체육센터.권기옥활동터","37.560170000","127.002590000"
"BS_1100_101000294","약수역1번출구","37.556410000","127.009690000"
"BS_1100_101000295","약수역10번출구","37.556260000","127.009320000"
"BS_1100_101000296","동대문디자인플라자DDP","37.568140000","127.009410000"
"BS_1100_101000297","광희동더스프라지르서울동대문","37.564500000","127.007370000"
"BS_1100_101000298","소공동웨스틴조선호텔","37.564250000","126.979690000"
"BS_1100_101000299","베이튼호텔","37.565000000","127.002640000"
"BS_1100_101000300","장충동써미트호텔","37.562400000","127.006780000"
"BS_1100_101000301","서울광장","37.565210000","126.978760000"
"BS_1100_101000304","서대문역사거리","37.565580000","126.966570000"
"BS_1100_101000305","서대문역사거리","37.566140000","126.966890000"
"BS_1100_101000328","남산1호터널","37.557410000","126.992170000"
"BS_1100_101000331","남산예장버스환승주차장","37.559370000","126.989150000"
"BS_1100_101900001","응봉근린공원.금호산","37.553780000","127.017060000"
"BS_1100_101900003","한국경제신문사","37.560930000","126.967950000"
"BS_1100_101900004","염천교","37.559750000","126.970990000"
"BS_1100_101900005","신당역하나은행","37.565360000","127.021750000"
"BS_1100_101900006","프레스센터","37.567360000","126.977430000"
"BS_1100_101900007","숭례문앞","37.561780000","126.976270000"
"BS_1100_101900009","조선일보","37.568840000","126.976670000"
"BS_1100_101900010","약수역.3.6호선","37.552540000","127.012200000"
"BS_1100_101900011","시청역","37.565640000","126.976790000"
"BS_1100_101900012","서울역","37.558200000","126.971330000"
"BS_1100_101900013","서울역서부","37.555980000","126.969230000"
"BS_1100_101900018","약수지구대","37.552790000","127.012110000"
"BS_1100_101900019","약수시장.남산타운동문","37.551600000","127.010790000"
"BS_1100_101900020","중구청소년센터.남산타운2상가","37.551700000","127.012120000"
"BS_1100_101900021","중구청소년센터.남산타운2상가","37.551750000","127.012550000"
"BS_1100_101900022","서울방송고등학교.남산타운아파트","37.549430000","127.012280000"
"BS_1100_101900023","서울방송고등학교.남산타운아파트","37.549590000","127.012410000"
"BS_1100_101900026","아현실버복지관","37.557640000","126.960220000"
"BS_1100_101900027","아현1동경로당","37.553610000","126.961030000"
"BS_1100_102000001","한강대교북단.LG유플러스","37.524090000","126.963190000"
"BS_1100_102000002","한강대교북단.LG유플러스","37.524310000","126.963180000"
"BS_1100_102000003","신용산역","37.527290000","126.966210000"
"BS_1100_102000004","신용산역","37.527920000","126.966620000"
"BS_1100_102000005","용산우체국","37.531500000","126.970240000"
"BS_1100_102000006","용산우체국","37.532050000","126.970560000"
"BS_1100_102000007","삼각지역","37.535270000","126.974010000"
"BS_1100_102000008","삼각지역","37.535980000","126.974160000"
"BS_1100_102000009","숙대입구역","37.543300000","126.972540000"
"BS_1100_102000010","숙대입구역","37.543760000","126.972230000"
"BS_1100_102000011","갈월동","37.550980000","126.972240000"
"BS_1100_102000012","갈월동","37.549530000","126.971710000"
"BS_1100_102000018","남영역","37.542010000","126.971930000"
"BS_1100_102000019","남영역","37.541690000","126.971680000"
"BS_1100_102000026","신용산역3번출구","37.528610000","126.967090000"
"BS_1100_102000029","한강대교북단","37.525290000","126.963930000"
"BS_1100_102000030","서계동","37.552470000","126.969340000"
"BS_1100_102000031","서계동","37.551670000","126.969220000"
"BS_1100_102000032","청파동","37.548810000","126.970130000"
"BS_1100_102000033","청파시장","37.548680000","126.969860000"
"BS_1100_102000034","숙대입구역.청파동주민센터","37.545380000","126.970780000"
"BS_1100_102000035","숙대입구역.청파동주민센터","37.545410000","126.970260000"
"BS_1100_102000036","남영역","37.540810000","126.971030000"
"BS_1100_102000037","남영역","37.540570000","126.970680000"
"BS_1100_102000038","용산전자상가17동","37.533780000","126.966030000"
"BS_1100_102000039","용산전자상가19동","37.533420000","126.965500000"
"BS_1100_102000040","용산전자상가10동","37.533270000","126.961960000"
"BS_1100_102000041","용산전자상가12동","37.533000000","126.962260000"
"BS_1100_102000042","용산전자상가.전자랜드","37.532760000","126.958580000"
